TransactionID,isFraud,TransactionDT,TransactionAmt,ProductCD,card1,card2,card3,card4,card5,card6,addr1,addr2,dist1,dist2,P_emaildomain,R_emaildomain,M1,M2,M3,M4,M5,M6,M7,M8,M9
2987203,1,89760,445.0,W,18268,583.0,150.0,visa,226.0,credit,251.0,87.0,,,aol.com,,,,,M0,F,T,,,
2987204,0,89785,47.95,W,13366,437.0,150.0,visa,226.0,debit,337.0,87.0,6.0,,gmail.com,,T,T,T,,,T,F,F,T
2987206,0,89793,39.0,W,6621,555.0,150.0,visa,226.0,debit,492.0,87.0,30.0,,yahoo.com,,T,T,T,M0,T,,,,
2987205,0,89793,28.699,C,1085,500.0,185.0,mastercard,219.0,credit,,,,,hotmail.com,hotmail.com,,,,M0,,,,,
2987207,0,89828,25.0,H,6019,583.0,150.0,visa,226.0,credit,299.0,87.0,,,yahoo.com,,,,,,,,,,
2987208,0,89834,120.95,W,5433,555.0,150.0,visa,166.0,debit,143.0,87.0,,,yahoo.com,,,,,,,F,,,
2987209,0,89836,21.993,C,10876,104.0,185.0,visa,137.0,credit,,,,4.0,anonymous.com,anonymous.com,,,,M0,,,,,
2987210,0,89837,2948.95,W,15451,555.0,150.0,visa,226.0,credit,299.0,87.0,18.0,,yahoo.com,,T,T,F,,,F,,,
2987211,0,89840,15.0,H,6019,583.0,150.0,visa,226.0,credit,264.0,87.0,,,gmail.com,,,,,,,,,,
2987212,0,89844,117.0,W,2560,562.0,150.0,visa,162.0,credit,264.0,87.0,9.0,,yahoo.com,,T,T,T,M0,T,F,T,T,T
2987213,0,89867,499.95,W,6957,,150.0,visa,166.0,debit,272.0,87.0,27.0,,gmail.com,,T,F,F,,,T,,,
2987214,0,89878,99.0,W,5033,269.0,150.0,mastercard,224.0,debit,337.0,87.0,80.0,,aol.com,,T,T,F,M1,F,F,,,
2987215,0,89886,209.95,W,9002,453.0,150.0,visa,226.0,debit,264.0,87.0,10.0,,icloud.com,,T,T,T,,,F,,,
2987216,0,89916,100.0,W,10057,225.0,150.0,mastercard,224.0,debit,315.0,87.0,,,,,,,,,,T,,,
2987217,0,89924,15.0,W,14637,480.0,150.0,mastercard,171.0,debit,387.0,87.0,5.0,,gmail.com,,T,T,T,M0,T,F,,,
2987218,0,89930,117.0,W,12469,360.0,150.0,mastercard,166.0,debit,330.0,87.0,90.0,,gmail.com,,T,F,F,M0,F,T,F,F,F
2987219,0,89931,50.0,W,10027,101.0,150.0,visa,226.0,debit,123.0,87.0,,,gmail.com,,,,,M0,T,F,,,
2987220,0,89940,49.0,W,14290,512.0,150.0,visa,226.0,debit,177.0,87.0,15.0,,gmail.com,,T,T,T,M0,F,T,,,
2987221,0,89941,68.5,W,12469,360.0,150.0,mastercard,166.0,debit,251.0,87.0,,,gmail.com,,,,,M0,T,F,,,
2987222,0,89942,590.4,W,6832,134.0,150.0,visa,226.0,credit,472.0,87.0,,,icloud.com,,,,,,,F,,,
2987223,0,89948,54.0,W,2616,,150.0,discover,102.0,credit,337.0,87.0,0.0,,,,T,T,T,M0,F,T,T,F,T
2987224,0,89966,67.95,W,16075,514.0,150.0,mastercard,102.0,credit,264.0,87.0,,,,,,,,,,F,,,
2987225,0,89969,43.0,W,9500,321.0,150.0,visa,226.0,debit,126.0,87.0,,,aol.com,,,,,M1,T,T,,,
2987226,0,89989,39.0,W,6755,586.0,150.0,mastercard,224.0,credit,299.0,87.0,91.0,,gmail.com,,T,T,T,M0,T,F,F,F,T
2987227,0,89990,1973.0,W,11839,490.0,150.0,visa,226.0,debit,512.0,87.0,,,gmail.com,,,,,,,F,,,
2987228,0,90014,75.0,W,7664,490.0,150.0,visa,226.0,debit,264.0,87.0,,,yahoo.com,,,,,,,T,,,
2987229,0,90034,49.0,W,18249,360.0,150.0,mastercard,166.0,debit,204.0,87.0,10.0,,gmail.com,,T,T,T,M0,T,F,,,
2987230,0,90084,107.95,W,6170,174.0,150.0,visa,226.0,debit,315.0,87.0,14.0,,yahoo.com,,T,T,T,,,F,F,T,T
2987231,0,90085,474.95,W,4591,215.0,150.0,visa,195.0,debit,315.0,87.0,3.0,,yahoo.com,,T,T,F,,,T,,,
2987232,0,90098,25.95,W,14502,191.0,150.0,visa,226.0,debit,143.0,87.0,2.0,,yahoo.com,,T,T,T,,,T,,,
2987233,0,90110,116.0,W,5033,269.0,150.0,mastercard,224.0,debit,337.0,87.0,80.0,,gmail.com,,T,T,F,M1,F,F,,,
2987234,0,90111,150.5,W,16132,111.0,150.0,visa,226.0,debit,420.0,87.0,,,,,,,,M0,F,F,,,
2987235,0,90147,50.0,W,13734,491.0,150.0,visa,226.0,debit,337.0,87.0,,,,,,,,,,,,,
2987236,0,90149,30.0,H,10023,111.0,150.0,visa,226.0,debit,325.0,87.0,,,yahoo.com,gmail.com,,,,,,,,,
2987237,0,90156,200.0,W,14290,512.0,150.0,visa,226.0,debit,315.0,87.0,6.0,,yahoo.com,,T,T,T,,,T,F,F,T
2987238,0,90163,226.0,W,17188,321.0,150.0,visa,226.0,debit,299.0,87.0,,,,,,,,M0,T,F,,,
2987239,0,90178,171.0,W,10616,583.0,150.0,visa,226.0,credit,204.0,87.0,4.0,,gmail.com,,T,T,T,M0,T,T,,,
2987240,1,90193,37.098,C,13413,103.0,185.0,visa,137.0,credit,,,,,hotmail.com,hotmail.com,,,,M2,,,,,
2987241,0,90232,250.0,W,5567,583.0,150.0,visa,226.0,credit,315.0,87.0,,,hotmail.com,,,,,M0,F,T,,,
2987242,0,90244,24.95,W,2019,369.0,150.0,mastercard,224.0,debit,299.0,87.0,,,gmail.com,,,,,,,T,,,
2987243,1,90246,37.098,C,13413,103.0,185.0,visa,137.0,credit,,,,,hotmail.com,hotmail.com,,,,M2,,,,,
2987244,0,90294,15.0,W,9175,111.0,150.0,visa,226.0,debit,126.0,87.0,,,gmail.com,,,,,,,F,,,
2987245,1,90295,37.098,C,13413,103.0,185.0,visa,137.0,credit,,,,,hotmail.com,hotmail.com,,,,M2,,,,,
2987246,0,90299,50.0,W,17400,174.0,150.0,visa,226.0,debit,269.0,87.0,,,icloud.com,,,,,M0,T,F,,,
2987247,0,90308,58.95,W,15757,322.0,150.0,visa,195.0,debit,310.0,87.0,,,gmail.com,,,,,,,F,,,
2987248,0,90325,50.0,H,11660,555.0,150.0,visa,226.0,credit,181.0,87.0,,,yahoo.com,,,,,,,,,,
2987249,0,90327,78.95,W,12544,321.0,150.0,visa,226.0,debit,337.0,87.0,12.0,,gmail,,T,T,T,,,T,T,T,T
2987250,0,90332,289.95,W,7861,494.0,150.0,visa,226.0,credit,327.0,87.0,12.0,,gmail.com,,T,T,T,,,T,F,F,T
2987251,0,90365,100.0,W,10057,225.0,150.0,mastercard,224.0,debit,315.0,87.0,,,,,,,,,,T,,,
2987252,0,90366,48.638,C,2115,415.0,185.0,mastercard,195.0,credit,,,,240.0,anonymous.com,anonymous.com,,,,M0,,,,,
2987253,0,90370,200.0,W,4184,532.0,150.0,mastercard,224.0,debit,485.0,87.0,0.0,,,,T,T,T,,,T,T,T,T
2987254,0,90392,54.5,W,17598,268.0,150.0,visa,166.0,debit,330.0,87.0,38.0,,live.com,,T,T,T,M0,T,T,,,
2987255,0,90440,54.0,W,9500,321.0,150.0,visa,226.0,debit,204.0,87.0,6.0,,hotmail.com,,T,T,T,M0,F,T,,,
2987256,0,90441,108.95,W,9653,313.0,150.0,visa,226.0,debit,299.0,87.0,51.0,,gmail.com,,T,T,T,,,T,,,
2987257,0,90445,2038.95,W,18320,474.0,150.0,mastercard,195.0,debit,512.0,87.0,1.0,,,,T,T,T,,,F,F,T,T
2987258,0,90478,48.638,C,2115,415.0,185.0,mastercard,195.0,credit,,,,240.0,anonymous.com,anonymous.com,,,,M0,,,,,
2987259,0,90480,42.596,C,16346,324.0,185.0,visa,226.0,credit,,,,,hotmail.com,hotmail.com,,,,M2,,,,,
2987260,0,90487,34.5,W,10882,543.0,150.0,mastercard,224.0,debit,327.0,87.0,10.0,,gmail.com,,T,T,F,M0,F,T,,,
2987261,0,90492,59.0,W,10049,555.0,150.0,visa,226.0,debit,191.0,87.0,8.0,,,,T,T,T,M1,F,T,,,
2987262,0,90504,55.829,C,9300,103.0,185.0,visa,138.0,debit,,,,70.0,anonymous.com,anonymous.com,,,,M0,,,,,
2987263,0,90515,385.78,W,15066,170.0,150.0,mastercard,102.0,credit,264.0,87.0,0.0,,yahoo.com,,T,T,F,,,T,T,T,T
2987264,0,90525,48.95,W,1804,161.0,150.0,mastercard,117.0,debit,123.0,87.0,45.0,,,,T,T,T,,,F,,,
2987266,0,90581,48.578,C,4461,375.0,185.0,mastercard,224.0,debit,,,,2.0,live.com.mx,live.com.mx,,,,M2,,,,,
2987265,0,90581,50.0,H,17400,174.0,150.0,visa,226.0,debit,123.0,87.0,,,icloud.com,icloud.com,,,,,,,,,
2987267,0,90593,29.0,W,12577,268.0,150.0,visa,166.0,debit,325.0,87.0,,,,,,,,M0,F,F,,,
2987268,0,90608,30.95,W,12839,321.0,150.0,visa,226.0,debit,264.0,87.0,,,anonymous.com,,,,,,,T,,,
2987269,0,90610,25.0,W,4921,475.0,150.0,visa,226.0,debit,184.0,87.0,405.0,,,,T,F,F,,,T,F,F,F
2987270,0,90630,50.0,H,17400,174.0,150.0,visa,226.0,debit,123.0,87.0,,,icloud.com,icloud.com,,,,,,,,,
2987271,0,90635,50.0,R,9596,369.0,150.0,mastercard,224.0,debit,184.0,87.0,,,comcast.net,yahoo.com,,,,,,,,,
2987272,0,90652,25.0,W,11204,298.0,150.0,visa,226.0,debit,272.0,87.0,,,gmail.com,,,,,M0,T,T,,,
2987273,0,90655,200.0,H,15063,514.0,150.0,visa,226.0,credit,299.0,87.0,,,gmail.com,,,,,,,,,,
2987274,0,90715,222.0,W,10112,360.0,150.0,visa,166.0,debit,512.0,87.0,,,hotmail.com,,,,,M0,F,F,,,
2987275,0,90723,25.0,H,1724,583.0,150.0,visa,226.0,credit,299.0,87.0,,,gmail.com,,,,,,,,,,
2987276,0,90725,450.95,W,10486,514.0,150.0,mastercard,219.0,credit,191.0,87.0,,,,,,,,,,T,,,
2987277,0,90805,30.0,W,3821,111.0,150.0,mastercard,219.0,credit,315.0,87.0,5.0,,yahoo.com,,T,T,F,,,T,F,T,T
2987278,0,90807,120.95,W,5433,555.0,150.0,visa,166.0,debit,143.0,87.0,,,yahoo.com,,,,,,,T,,,
2987279,0,90808,59.0,W,10023,111.0,150.0,visa,226.0,debit,325.0,87.0,2.0,,gmail.com,,T,F,F,M0,F,T,,,
2987280,0,90809,50.0,W,5653,429.0,150.0,visa,226.0,debit,204.0,87.0,,,yahoo.com,,,,,M1,T,F,,,
2987281,0,90815,30.0,S,5017,432.0,150.0,visa,226.0,debit,330.0,87.0,,,,aol.com,,,,,,,,,
2987282,0,90828,50.0,W,2884,490.0,150.0,visa,226.0,debit,512.0,87.0,,,gmail.com,,,,,,,F,,,
2987283,0,90835,57.95,W,5345,555.0,150.0,visa,226.0,debit,325.0,87.0,,,gmail.com,,,,,,,F,,,
2987284,0,90887,18.73,C,7698,545.0,185.0,visa,226.0,credit,,,,0.0,gmail.com,gmail.com,,,,M0,,,,,
2987285,0,90892,34.0,W,10520,543.0,150.0,mastercard,224.0,debit,299.0,87.0,2.0,,gmail.com,,T,T,T,M0,T,T,F,T,T
2987286,0,90946,72.99,W,7585,553.0,150.0,visa,226.0,credit,204.0,87.0,4.0,,aol.com,,T,T,T,M1,F,F,,,
2987287,0,90973,25.014,C,7794,266.0,185.0,mastercard,102.0,credit,,,,7.0,gmail.com,gmail.com,,,,M0,,,,,
2987288,1,90986,155.521,C,16578,545.0,185.0,visa,226.0,credit,,,,,outlook.com,outlook.com,,,,M2,,,,,
2987290,0,91011,30.0,W,14280,555.0,150.0,visa,226.0,debit,315.0,87.0,,,gmail.com,,,,,,,T,,,
2987289,0,91011,107.95,W,15268,566.0,150.0,visa,226.0,credit,433.0,87.0,0.0,,,,T,T,T,,,T,,,
2987291,0,91034,26.5,W,3090,343.0,150.0,visa,166.0,debit,181.0,87.0,,,gmail.com,,,,,M1,F,F,,,
2987292,0,91061,15.0,W,8691,599.0,150.0,visa,166.0,debit,476.0,87.0,,,,,,,,,,F,,,
2987293,0,91119,117.0,W,17188,321.0,150.0,visa,226.0,debit,299.0,87.0,4.0,,gmail.com,,T,T,T,M0,F,T,F,F,T
2987294,0,91124,59.0,W,1675,174.0,150.0,visa,226.0,debit,330.0,87.0,9.0,,gmail.com,,T,T,T,M0,T,F,,,
2987295,0,91129,112.0,W,6530,206.0,150.0,mastercard,166.0,debit,308.0,87.0,2.0,,gmail.com,,T,T,T,M1,F,F,F,F,T
2987296,0,91145,160.5,W,9803,583.0,150.0,visa,226.0,credit,420.0,87.0,,,gmail.com,,,,,M0,F,T,,,
2987297,0,91160,200.0,W,2647,555.0,150.0,visa,226.0,debit,143.0,87.0,,,att.net,,,,,,,T,,,
2987298,0,91168,107.95,W,17868,148.0,150.0,visa,226.0,debit,472.0,87.0,184.0,,,,T,T,T,,,F,,,
2987299,0,91172,72.99,W,15742,481.0,150.0,visa,226.0,credit,204.0,87.0,,,aol.com,,,,,M1,F,F,,,
2987300,0,91173,48.638,C,2115,415.0,185.0,mastercard,195.0,credit,,,,,hotmail.com,hotmail.com,,,,M2,,,,,
2987301,0,91188,20.905,C,9633,296.0,185.0,visa,138.0,debit,,,,,hotmail.com,hotmail.com,,,,M2,,,,,
2987302,0,91215,48.638,C,2115,415.0,185.0,mastercard,195.0,credit,,,,,hotmail.com,hotmail.com,,,,M2,,,,,
2987303,0,91220,1351.55,W,11106,100.0,150.0,visa,226.0,credit,337.0,87.0,3.0,,gmail.com,,T,T,T,,,F,F,T,T
2987304,0,91244,554.0,W,8528,215.0,150.0,visa,226.0,debit,251.0,87.0,2.0,,hotmail.com,,T,T,F,M1,F,F,,,
2987305,0,91257,48.638,C,2115,415.0,185.0,mastercard,195.0,credit,,,,,anonymous.com,anonymous.com,,,,M2,,,,,
2987306,0,91323,20.0,W,12695,490.0,150.0,visa,226.0,debit,325.0,87.0,,,gmail.com,,,,,M1,T,F,,,
2987307,0,91330,159.95,W,12581,453.0,150.0,visa,226.0,debit,418.0,87.0,,,aol.com,,,,,,,,,,
2987308,0,91333,25.95,W,5033,269.0,150.0,mastercard,224.0,debit,441.0,87.0,3.0,,gmail.com,,T,T,T,,,F,F,T,T
2987310,0,91339,105.0,W,7585,553.0,150.0,visa,226.0,credit,472.0,87.0,,,gmail.com,,,,,M0,F,T,,,
2987309,0,91339,25.95,W,1974,111.0,150.0,visa,226.0,debit,494.0,87.0,5.0,,gmail.com,,T,T,T,,,T,F,T,T
2987311,0,91343,50.0,H,16984,399.0,150.0,american express,236.0,credit,264.0,87.0,,,juno.com,juno.com,,,,,,,,,
2987312,0,91346,25.0,W,10057,225.0,150.0,mastercard,224.0,debit,181.0,87.0,,,ymail.com,,,,,,,F,,,
2987313,0,91353,83.95,W,3682,264.0,150.0,visa,226.0,credit,512.0,87.0,1576.0,,gmail.com,,T,T,T,,,F,F,F,F
2987314,0,91359,54.0,W,16916,225.0,150.0,mastercard,224.0,debit,181.0,87.0,0.0,,gmail.com,,T,T,F,M1,T,F,T,F,T
2987315,0,91414,364.95,W,15813,251.0,150.0,visa,226.0,debit,441.0,87.0,3.0,,,,T,T,T,,,T,T,T,T
2987316,0,91422,19.576,C,15885,545.0,185.0,visa,138.0,debit,,,,0.0,gmail.com,gmail.com,,,,M0,,,,,
2987317,0,91432,335.0,W,11410,310.0,150.0,mastercard,224.0,debit,472.0,87.0,2.0,,icloud.com,,T,T,T,M1,F,T,,,
2987318,0,91504,39.0,W,14079,360.0,150.0,mastercard,166.0,debit,123.0,87.0,,,,,,,,M0,T,F,,,
2987319,0,91515,300.0,R,15063,514.0,150.0,visa,226.0,credit,325.0,87.0,,,gmail.com,gmail.com,,,,,,,,,
2987320,0,91518,82.95,W,7585,553.0,150.0,visa,226.0,credit,264.0,87.0,19.0,,aol.com,,T,T,F,,,T,F,F,T
2987321,0,91544,108.5,W,9485,111.0,150.0,visa,226.0,debit,,,,,gmail.com,,,,,M0,,,,,
2987322,0,91563,219.95,W,11972,134.0,150.0,visa,226.0,credit,181.0,87.0,,,yahoo.com,,,,,,,F,,,
2987323,0,91575,107.95,W,15986,360.0,150.0,mastercard,166.0,debit,251.0,87.0,,,yahoo.com,,,,,,,F,,,
2987324,0,91577,412.73,W,10616,583.0,150.0,visa,226.0,credit,299.0,87.0,133.0,,gmail.com,,T,T,T,,,F,F,F,T
2987325,0,91598,354.95,W,16326,321.0,150.0,visa,226.0,credit,264.0,87.0,222.0,,aol.com,,T,F,F,,,T,F,F,T
2987326,0,91610,107.95,W,9440,543.0,150.0,mastercard,224.0,debit,253.0,87.0,1.0,,anonymous.com,,T,T,T,,,T,,,
2987327,0,91614,125.0,H,16659,170.0,150.0,visa,226.0,credit,264.0,87.0,,,gmail.com,,,,,,,,,,
2987328,0,91684,16.857,C,3154,408.0,185.0,mastercard,224.0,debit,,,,7.0,gmail.com,gmail.com,,,,M0,,,,,
2987329,0,91691,160.5,W,2392,360.0,150.0,mastercard,166.0,debit,472.0,87.0,,,gmail.com,,,,,M0,T,T,,,
2987330,0,91706,25.0,W,12544,321.0,150.0,visa,226.0,debit,337.0,87.0,,,hotmail.com,,,,,M0,F,F,,,
2987331,0,91724,105.95,W,15232,555.0,150.0,visa,226.0,debit,315.0,87.0,9.0,,yahoo.com,,T,T,T,,,T,,,
2987332,0,91758,100.0,R,9500,321.0,150.0,visa,226.0,debit,251.0,87.0,,,gmail.com,anonymous.com,,,,,,,,,
2987333,0,91760,30.0,H,15497,490.0,150.0,visa,226.0,debit,299.0,87.0,,,yahoo.com,,,,,,,,,,
2987334,0,91790,524.0,W,2803,100.0,150.0,visa,226.0,debit,330.0,87.0,0.0,,gmail.com,,T,T,T,M0,F,T,T,T,T
2987335,0,91804,100.0,R,9500,321.0,150.0,visa,226.0,debit,251.0,87.0,,,gmail.com,anonymous.com,,,,,,,,,
2987336,0,91824,100.0,R,9500,321.0,150.0,visa,226.0,debit,251.0,87.0,,,gmail.com,anonymous.com,,,,,,,,,
2987337,0,91875,50.0,H,15497,490.0,150.0,visa,226.0,debit,264.0,87.0,,,gmail.com,,,,,,,,,,
2987338,0,91884,100.0,R,9500,321.0,150.0,visa,226.0,debit,251.0,87.0,,,gmail.com,anonymous.com,,,,,,,,,
2987339,0,91890,33.25,W,14042,225.0,150.0,mastercard,195.0,debit,327.0,87.0,23.0,,yahoo.com,,T,T,T,M1,T,F,F,F,T
2987340,0,91894,157.95,W,17399,111.0,150.0,mastercard,224.0,debit,204.0,87.0,,,yahoo.com,,,,,,,F,,,
2987341,0,91927,648.95,W,2803,100.0,150.0,visa,226.0,debit,272.0,87.0,525.0,,gmail.com,,T,F,F,,,F,,,
2987342,0,91928,335.0,W,6927,310.0,150.0,mastercard,117.0,debit,122.0,87.0,5.0,,gmail.com,,T,T,T,M0,F,T,,,
2987343,0,91955,57.95,W,17399,111.0,150.0,mastercard,224.0,debit,204.0,87.0,3.0,,yahoo.com,,T,T,T,,,F,T,T,T
2987344,0,91977,117.0,W,1692,310.0,150.0,mastercard,224.0,debit,428.0,87.0,0.0,,hotmail.com,,T,T,T,M0,F,T,,,
2987345,0,92000,711.93,W,9561,242.0,150.0,visa,166.0,debit,433.0,87.0,,,,,,,,,,F,,,
2987346,0,92004,107.95,W,10269,555.0,150.0,visa,226.0,debit,315.0,87.0,2.0,,anonymous.com,,T,T,F,,,,,,
2987348,0,92010,59.0,W,10616,583.0,150.0,visa,226.0,credit,231.0,87.0,2.0,,sbcglobal.net,,T,T,T,M1,F,T,,,
2987347,0,92010,60.0,W,12839,321.0,150.0,visa,226.0,debit,264.0,87.0,239.0,,gmail.com,,T,T,T,,,T,F,F,T
2987349,0,92016,59.0,W,3178,490.0,150.0,visa,226.0,debit,299.0,87.0,68.0,,ymail.com,,T,T,T,M0,F,F,F,F,T
2987350,0,92038,26.5,W,3090,343.0,150.0,visa,166.0,debit,181.0,87.0,,,gmail.com,,,,,M1,F,F,,,
2987351,0,92085,35.95,W,14079,360.0,150.0,mastercard,166.0,debit,485.0,87.0,352.0,,,,T,F,F,,,F,F,F,F
2987352,0,92117,26.947,C,10568,204.0,185.0,visa,226.0,credit,,,,,gmail.com,gmail.com,,,,M2,,,,,
2987353,0,92119,500.0,W,6741,583.0,150.0,visa,195.0,credit,325.0,87.0,,,gmail.com,,,,,M0,F,T,,,
2987354,0,92127,58.0,W,2803,100.0,150.0,visa,226.0,debit,184.0,87.0,,,yahoo.com,,,,,M0,F,F,,,
2987355,0,92158,500.0,R,3869,399.0,150.0,american express,150.0,credit,327.0,87.0,,,comcast.net,comcast.net,,,,,,,,,
2987356,0,92174,209.95,W,9112,250.0,150.0,visa,226.0,debit,441.0,87.0,8.0,,aol.com,,T,T,T,,,T,F,F,T
2987357,0,92185,25.0,W,15205,270.0,150.0,visa,166.0,debit,327.0,87.0,,,gmail.com,,,,,M0,T,F,,,
2987358,0,92187,59.0,W,11925,553.0,150.0,visa,226.0,debit,512.0,87.0,10.0,,gmail.com,,T,T,T,M0,T,F,,,
2987359,0,92213,107.95,W,10269,555.0,150.0,visa,226.0,debit,315.0,87.0,,,anonymous.com,,,,,,,,,,
2987360,0,92221,226.0,W,2616,,150.0,discover,102.0,credit,251.0,87.0,0.0,,gmail.com,,T,T,F,M0,F,T,,,
2987361,0,92222,500.0,R,3869,399.0,150.0,american express,150.0,credit,327.0,87.0,,,comcast.net,comcast.net,,,,,,,,,
2987362,0,92268,462.95,W,10486,514.0,150.0,mastercard,219.0,credit,299.0,87.0,4.0,,anonymous.com,,T,T,T,,,F,F,T,T
2987363,0,92285,29.5,W,9500,321.0,150.0,visa,226.0,debit,204.0,87.0,6.0,,gmail.com,,T,T,F,M0,T,F,,,
2987364,0,92291,161.0,W,11162,346.0,150.0,mastercard,224.0,debit,299.0,87.0,29.0,,gmail.com,,T,F,F,M0,T,T,F,F,T
2987365,0,92316,103.95,W,16065,543.0,150.0,mastercard,224.0,debit,203.0,87.0,360.0,,yahoo.com,,T,T,T,,,F,F,F,F
2987366,0,92320,20.0,S,16347,225.0,150.0,mastercard,224.0,debit,330.0,87.0,,99.0,,hotmail.com,,,,,,,,,
2987367,1,92350,225.0,R,4425,562.0,150.0,mastercard,197.0,credit,472.0,87.0,,,gmail.com,gmail.com,,,,,,,,,
2987368,0,92363,7.372,C,8755,500.0,185.0,mastercard,224.0,credit,,,,,hotmail.com,hotmail.com,,,,M2,,,,,
2987369,0,92398,30.95,W,1832,480.0,150.0,mastercard,117.0,debit,191.0,87.0,2.0,,gmail.com,,T,T,T,,,,,,
2987370,0,92406,160.5,W,9803,583.0,150.0,visa,226.0,credit,420.0,87.0,,,gmail.com,,,,,M0,F,T,,,
2987371,0,92434,44.0,W,3084,555.0,150.0,visa,226.0,debit,315.0,87.0,6.0,,,,T,T,F,M0,F,F,,,
2987372,0,92463,70.0,W,7585,553.0,150.0,visa,226.0,credit,330.0,87.0,,,aol.com,,,,,M1,F,F,,,
2987373,0,92485,36.95,W,7005,111.0,150.0,visa,226.0,debit,310.0,87.0,,,yahoo.com,,,,,,,T,,,
2987374,0,92501,500.0,R,3869,399.0,150.0,american express,150.0,credit,327.0,87.0,,,comcast.net,comcast.net,,,,,,,,,
2987375,0,92504,25.95,W,15989,,150.0,visa,166.0,debit,177.0,87.0,,,gmail.com,,,,,,,F,,,
2987376,0,92509,30.0,H,5097,555.0,150.0,visa,162.0,credit,272.0,87.0,,,gmail.com,gmail.com,,,,,,,,,
2987377,0,92549,159.95,W,8088,316.0,150.0,visa,226.0,debit,204.0,87.0,9.0,,yahoo.com,,T,T,T,,,F,,,
2987378,0,92571,29.0,W,10682,514.0,150.0,mastercard,224.0,debit,299.0,87.0,3.0,,yahoo.com,,T,T,T,M0,F,T,F,T,T
2987379,0,92592,209.95,W,8691,599.0,150.0,visa,166.0,debit,476.0,87.0,23.0,,gmail.com,,T,T,T,,,F,,,
2987380,0,92594,28.639,C,15885,545.0,185.0,visa,138.0,debit,,,,,hotmail.com,hotmail.com,,,,M2,,,,,
2987381,0,92606,24.5,W,18249,360.0,150.0,mastercard,166.0,debit,315.0,87.0,118.0,,gmail.com,,T,T,T,M0,T,F,F,F,T
2987382,0,92615,27.5,W,2544,322.0,150.0,visa,226.0,credit,325.0,87.0,1.0,,yahoo.com,,T,T,T,M0,T,T,F,T,T
2987383,0,92616,40.0,W,18132,567.0,150.0,mastercard,117.0,debit,512.0,87.0,2381.0,,juno.com,,T,T,T,M0,F,F,F,F,F
2987384,0,92627,57.822,C,10876,104.0,185.0,visa,137.0,credit,,,,0.0,hotmail.com,hotmail.com,,,,M0,,,,,
2987385,0,92636,15.95,W,1832,480.0,150.0,mastercard,117.0,debit,191.0,87.0,,,gmail.com,,,,,,,,,,
2987386,0,92639,43.019,C,7585,553.0,150.0,visa,226.0,credit,,,,,yahoo.com,yahoo.com,,,,M2,,,,,
2987387,0,92653,40.0,H,2803,100.0,150.0,visa,226.0,debit,315.0,87.0,,,gmail.com,,,,,,,,,,
2987388,0,92667,22.97,W,15989,,150.0,visa,166.0,debit,177.0,87.0,,,gmail.com,,,,,,,F,,,
2987389,0,92674,150.0,H,3821,111.0,150.0,mastercard,219.0,credit,492.0,87.0,,,yahoo.com,gmail.com,,,,,,,,,
2987390,0,92701,20.0,H,3682,264.0,150.0,visa,162.0,credit,337.0,87.0,,,hotmail.com,,,,,,,,,,
2987391,0,92725,107.95,W,15497,490.0,150.0,visa,226.0,debit,299.0,87.0,10.0,,hotmail.com,,T,T,T,,,T,F,F,T
2987392,0,92742,50.0,W,8528,215.0,150.0,visa,226.0,debit,387.0,87.0,185.0,,yahoo.com,,T,T,T,,,F,F,F,T
2987393,0,92753,59.0,W,3189,555.0,150.0,visa,226.0,debit,251.0,87.0,372.0,,,,T,F,F,M0,T,F,F,F,F
2987394,0,92760,344.95,W,17188,321.0,150.0,visa,226.0,debit,299.0,87.0,48.0,,gmail.com,,T,T,T,,,F,,,
2987395,0,92769,59.0,W,1894,194.0,150.0,mastercard,166.0,debit,226.0,87.0,12.0,,yahoo.com,,T,T,T,M0,F,F,F,F,T
2987396,0,92858,240.95,W,6832,134.0,150.0,visa,226.0,credit,299.0,87.0,1415.0,,yahoo.com,,T,F,F,,,T,F,F,F
2987397,0,92892,50.0,W,6872,587.0,150.0,visa,226.0,debit,476.0,87.0,11.0,,yahoo.com,,T,T,T,,,T,F,F,T
2987398,0,92896,15.468,C,4461,375.0,185.0,mastercard,224.0,debit,,,,,hotmail.com,hotmail.com,,,,M2,,,,,
2987399,0,92897,54.29,W,2803,100.0,150.0,visa,226.0,debit,343.0,87.0,22.0,,,,T,T,F,,,,,,
2987400,0,92919,129.95,W,4737,390.0,150.0,mastercard,224.0,debit,264.0,87.0,2.0,,,,T,T,F,,,F,T,T,T
2987401,0,92932,250.0,W,11652,135.0,150.0,visa,226.0,credit,184.0,87.0,,,hotmail.com,,,,,,,,,,
2987402,0,92938,49.0,W,8117,490.0,150.0,visa,226.0,debit,204.0,87.0,39.0,,yahoo.com,,T,T,T,M0,T,F,,,
2987403,0,92984,311.95,W,7585,553.0,150.0,visa,226.0,credit,204.0,87.0,13.0,,gmail.com,,T,T,F,,,T,,,
2987404,0,92991,50.0,H,5938,111.0,150.0,visa,162.0,credit,126.0,87.0,,,gmail.com,,,,,,,,,,
2987405,1,92999,90.57,C,4504,500.0,185.0,mastercard,219.0,credit,,,,,gmail.com,gmail.com,,,,M2,,,,,
2987406,0,93009,50.0,H,16751,111.0,150.0,visa,226.0,debit,231.0,87.0,,,yahoo.com,,,,,,,,,,
